dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,is_duplicate
1468072800,2016-07-09 14:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1007,77,8,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468076400,2016-07-09 15:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1006,77,8,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468080000,2016-07-09 16:00:00 +0000 UTC,2964574,295.15,295.15,295.15,1005,68,9,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468083600,2016-07-09 17:00:00 +0000 UTC,2964574,295.15,295.15,295.15,1004,73,9,210,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468087200,2016-07-09 18:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1004,72,7,220,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468090800,2016-07-09 19:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1004,72,9,210,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468094400,2016-07-09 20:00:00 +0000 UTC,2964574,292.15,292.15,292.15,1005,77,7,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468098000,2016-07-09 21:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1005,77,7,210,,,,,,,,,40,520,Rain,light intensity shower rain,09d,False
1468101600,2016-07-09 22:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1005,82,7,220,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468105200,2016-07-09 23:00:00 +0000 UTC,2964574,288.92,288.71,289.15,1005,82,6,230,,,,,,,,,20,801,Clouds,few clouds,02n,False
1468108800,2016-07-10 00:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1005,82,5,220,,,,,,,,,20,801,Clouds,few clouds,02n,False
1468112400,2016-07-10 01:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1004,77,6,200,,,,,,,,,20,801,Clouds,few clouds,02n,False
1468116000,2016-07-10 02:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1004,77,7,210,,,,,,,,,20,801,Clouds,few clouds,02n,False
1468119600,2016-07-10 03:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1003,77,7,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468123200,2016-07-10 04:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1002,77,5,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468126800,2016-07-10 05:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1002,77,6,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468130400,2016-07-10 06:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1001,77,6,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468134000,2016-07-10 07:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1001,77,6,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468137600,2016-07-10 08:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1001,77,6,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468141200,2016-07-10 09:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1001,77,6,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468144800,2016-07-10 10:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1000,68,8,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468148400,2016-07-10 11:00:00 +0000 UTC,2964574,292.15,292.15,292.15,999,63,9,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468152000,2016-07-10 12:00:00 +0000 UTC,2964574,292.15,292.15,292.15,999,63,9,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468155600,2016-07-10 13:00:00 +0000 UTC,2964574,291.15,291.15,291.15,999,72,8,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468159200,2016-07-10 14:00:00 +0000 UTC,2964574,291.15,291.15,291.15,998,68,8,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468162800,2016-07-10 15:00:00 +0000 UTC,2964574,292.15,292.15,292.15,998,68,9,220,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1468166400,2016-07-10 16:00:00 +0000 UTC,2964574,291.15,291.15,291.15,997,68,9,210,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1468170000,2016-07-10 17:00:00 +0000 UTC,2964574,290.15,290.15,290.15,997,72,9,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468173600,2016-07-10 18:00:00 +0000 UTC,2964574,290.15,290.15,290.15,996,72,8,200,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1468177200,2016-07-10 19:00:00 +0000 UTC,2964574,288.15,288.15,288.15,996,87,6,200,,,,,,,,,75,500,Rain,light rain,10d,False
1468180800,2016-07-10 20:00:00 +0000 UTC,2964574,288.15,288.15,288.15,996,82,6,210,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1468184400,2016-07-10 21:00:00 +0000 UTC,2964574,288.15,288.15,288.15,996,87,8,220,,,,,,,,,75,500,Rain,light rain,10d,False
1468188000,2016-07-10 22:00:00 +0000 UTC,2964574,287.15,287.15,287.15,996,93,7,230,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n,False
1468191600,2016-07-10 23:00:00 +0000 UTC,2964574,287.15,287.15,287.15,996,93,7,240,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n,False
1468195200,2016-07-11 00:00:00 +0000 UTC,2964574,287.15,287.15,287.15,997,93,8,250,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n,False
1468198800,2016-07-11 01:00:00 +0000 UTC,2964574,287.15,287.15,287.15,997,93,7,260,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n,False
1468202400,2016-07-11 02:00:00 +0000 UTC,2964574,287.15,287.15,287.15,998,93,8,260,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n,False
1468206000,2016-07-11 03:00:00 +0000 UTC,2964574,287.15,287.15,287.15,999,93,7,260,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n,False
1468209600,2016-07-11 04:00:00 +0000 UTC,2964574,287.15,287.15,287.15,999,87,7,270,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n,False
1468213200,2016-07-11 05:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1000,87,7,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468216800,2016-07-11 06:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1001,87,7,260,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d,False
1468220400,2016-07-11 07:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1002,87,8,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468224000,2016-07-11 08:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1002,93,7,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468227600,2016-07-11 09:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1003,87,9,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468231200,2016-07-11 10:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1004,87,8,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468234800,2016-07-11 11:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1005,82,7,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468238400,2016-07-11 12:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1006,77,8,250,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468242000,2016-07-11 13:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1006,72,8,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468245600,2016-07-11 14:00:00 +0000 UTC,2964574,290.55,290.15,290.93,1006,72,7,250,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468249200,2016-07-11 15:00:00 +0000 UTC,2964574,292.09,292.04,292.15,1006,63,8,260,,,,,,,,,20,801,Clouds,few clouds,02d,False
1468252800,2016-07-11 16:00:00 +0000 UTC,2964574,292.15,292.15,292.15,1007,63,7,250,,,,,,,,,20,521,Rain,proximity shower rain,09d,False
1468256400,2016-07-11 17:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1007,82,3,320,,,,,,,,,75,520,Rain,light intensity shower rain,09d,False
1468260000,2016-07-11 18:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1007,93,5,300,,,,,,,,,75,520,Rain,light intensity shower rain,09d,False
1468263600,2016-07-11 19:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1008,93,6,310,,,,,,,,,75,520,Rain,light intensity shower rain,09d,False
1468267200,2016-07-11 20:00:00 +0000 UTC,2964574,286.04,285.93,286.15,1009,93,6,290,,,,,,,,,75,500,Rain,light rain,10d,False
1468270800,2016-07-11 21:00:00 +0000 UTC,2964574,286.04,285.93,286.15,1009,87,4,280,,,,,,,,,75,500,Rain,light rain,10n,False
1468274400,2016-07-11 22:00:00 +0000 UTC,2964574,285.47,284.82,286.15,1010,82,4,270,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468278000,2016-07-11 23:00:00 +0000 UTC,2964574,284.97,284.82,285.15,1011,87,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468281600,2016-07-12 00:00:00 +0000 UTC,2964574,283.92,283.71,284.15,1011,87,4,260,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1468285200,2016-07-12 01:00:00 +0000 UTC,2964574,282.56,282.04,283.15,1011,87,3,280,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1468288800,2016-07-12 02:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1011,93,3,270,,,,,,,,,20,801,Clouds,few clouds,02n,False
1468292400,2016-07-12 03:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1011,93,3,270,,,,,,,,,20,801,Clouds,few clouds,02n,False
1468296000,2016-07-12 04:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1011,100,4,260,,,,,,,,,20,801,Clouds,few clouds,02n,False
1468299600,2016-07-12 05:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1012,87,3,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468303200,2016-07-12 06:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1012,93,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468306800,2016-07-12 07:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1012,87,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468310400,2016-07-12 08:00:00 +0000 UTC,2964574,284.98,284.82,285.15,1013,81,5,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468314000,2016-07-12 09:00:00 +0000 UTC,2964574,285.55,285.15,285.93,1013,81,5,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468317600,2016-07-12 10:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1013,67,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468321200,2016-07-12 11:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1013,58,4,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468324800,2016-07-12 12:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1014,62,4,310,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468328400,2016-07-12 13:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1014,55,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468332000,2016-07-12 14:00:00 +0000 UTC,2964574,288.92,288.71,289.15,1014,59,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468335600,2016-07-12 15:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1014,55,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468339200,2016-07-12 16:00:00 +0000 UTC,2964574,288.89,288.71,289.15,1014,59,4,300,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468342800,2016-07-12 17:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1014,67,6,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468346400,2016-07-12 18:00:00 +0000 UTC,2964574,287.58,287.04,288.15,1014,62,5,290,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468350000,2016-07-12 19:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1015,71,6,290,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468353600,2016-07-12 20:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1015,76,4,270,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1468357200,2016-07-12 21:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1016,76,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468364400,2016-07-12 23:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1017,81,5,290,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1468368000,2016-07-13 00:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1017,81,4,290,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1468371600,2016-07-13 01:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1017,87,4,280,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1468375200,2016-07-13 02:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1017,87,3,280,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1468378800,2016-07-13 03:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1018,87,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468382400,2016-07-13 04:00:00 +0000 UTC,2964574,282.58,282.04,283.15,1018,87,4,260,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468386000,2016-07-13 05:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1018,87,5,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468389600,2016-07-13 06:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1018,87,5,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468393200,2016-07-13 07:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1019,81,5,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468396800,2016-07-13 08:00:00 +0000 UTC,2964574,285.47,284.82,286.15,1019,71,6,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468400400,2016-07-13 09:00:00 +0000 UTC,2964574,286.03,285.93,286.15,1020,76,7,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468404000,2016-07-13 10:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1020,71,7,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1468407600,2016-07-13 11:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1020,62,6,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468411200,2016-07-13 12:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1020,67,6,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468414800,2016-07-13 13:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1020,71,8,280,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1468418400,2016-07-13 14:00:00 +0000 UTC,2964574,288.356,288.356,288.356,1029,89,6,288,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1468422000,2016-07-13 15:00:00 +0000 UTC,2964574,288.356,288.356,288.356,1029,89,6,288,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1468425600,2016-07-13 16:00:00 +0000 UTC,2964574,288.029,288.029,288.029,1028,91,6,290,,0.1025,,,,,,,64,500,Rain,light rain,10d,False
1468429200,2016-07-13 17:00:00 +0000 UTC,2964574,287.722,287.722,287.722,1029,92,7,297,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1468436400,2016-07-13 19:00:00 +0000 UTC,2964574,287.722,287.722,287.722,1029,92,7,297,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1468440000,2016-07-13 20:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1022,76,3,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468443600,2016-07-13 21:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1022,82,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468450800,2016-07-13 23:00:00 +0000 UTC,2964574,284.97,284.82,285.15,1023,81,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468454400,2016-07-14 00:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1023,87,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468458000,2016-07-14 01:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1024,87,4,280,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1468461600,2016-07-14 02:00:00 +0000 UTC,2964574,285.68,285.68,285.68,1032,100,6,316,,,,,,,,,44,802,Clouds,scattered clouds,03n,False
1468465200,2016-07-14 03:00:00 +0000 UTC,2964574,285.68,285.68,285.68,1032,100,6,316,,,,,,,,,44,802,Clouds,scattered clouds,03n,False
1468468800,2016-07-14 04:00:00 +0000 UTC,2964574,285.68,285.68,285.68,1032,100,6,316,,,,,,,,,44,802,Clouds,scattered clouds,03n,False
1468472400,2016-07-14 05:00:00 +0000 UTC,2964574,285.271,285.271,285.271,1033,100,5,317,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1468476000,2016-07-14 06:00:00 +0000 UTC,2964574,285.271,285.271,285.271,1033,100,5,317,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1468479600,2016-07-14 07:00:00 +0000 UTC,2964574,285.271,285.271,285.271,1033,100,5,317,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1468483200,2016-07-14 08:00:00 +0000 UTC,2964574,286.506,286.506,286.506,1034,100,3,327,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1468486800,2016-07-14 09:00:00 +0000 UTC,2964574,286.506,286.506,286.506,1034,100,3,327,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1468490400,2016-07-14 10:00:00 +0000 UTC,2964574,286.506,286.506,286.506,1034,100,3,327,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1468494000,2016-07-14 11:00:00 +0000 UTC,2964574,287.552,287.552,287.552,1035,94,0,309,,,,,,,,,24,801,Clouds,few clouds,02d,False
1468497600,2016-07-14 12:00:00 +0000 UTC,2964574,287.552,287.552,287.552,1035,94,0,309,,,,,,,,,24,801,Clouds,few clouds,02d,False
1468501200,2016-07-14 13:00:00 +0000 UTC,2964574,287.552,287.552,287.552,1035,94,0,309,,,,,,,,,24,801,Clouds,few clouds,02d,False
1468504800,2016-07-14 14:00:00 +0000 UTC,2964574,287.968,287.968,287.968,1035,92,1,155,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1468508400,2016-07-14 15:00:00 +0000 UTC,2964574,287.968,287.968,287.968,1035,92,1,155,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1468512000,2016-07-14 16:00:00 +0000 UTC,2964574,287.968,287.968,287.968,1035,92,1,155,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1468515600,2016-07-14 17:00:00 +0000 UTC,2964574,287.935,287.935,287.935,1034,92,3,160,,,,,,,,,44,802,Clouds,scattered clouds,03d,False
1468519200,2016-07-14 18:00:00 +0000 UTC,2964574,287.935,287.935,287.935,1034,92,3,160,,,,,,,,,44,802,Clouds,scattered clouds,03d,False
1468522800,2016-07-14 19:00:00 +0000 UTC,2964574,287.935,287.935,287.935,1034,92,3,160,,,,,,,,,44,802,Clouds,scattered clouds,03d,False
1468526400,2016-07-14 20:00:00 +0000 UTC,2964574,287.954,287.954,287.954,1034,91,3,162,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1468530000,2016-07-14 21:00:00 +0000 UTC,2964574,287.954,287.954,287.954,1034,91,3,162,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1468533600,2016-07-14 22:00:00 +0000 UTC,2964574,287.954,287.954,287.954,1034,91,3,162,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1468537200,2016-07-14 23:00:00 +0000 UTC,2964574,288.2340000000001,288.2340000000001,288.2340000000001,1033,90,2,186,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1468540800,2016-07-15 00:00:00 +0000 UTC,2964574,288.2340000000001,288.2340000000001,288.2340000000001,1033,90,2,186,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1468544400,2016-07-15 01:00:00 +0000 UTC,2964574,288.2340000000001,288.2340000000001,288.2340000000001,1033,90,2,186,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1468548000,2016-07-15 02:00:00 +0000 UTC,2964574,287.619,287.619,287.619,1032,93,4,228,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1468551600,2016-07-15 03:00:00 +0000 UTC,2964574,287.619,287.619,287.619,1032,93,4,228,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1468555200,2016-07-15 04:00:00 +0000 UTC,2964574,287.619,287.619,287.619,1032,93,4,228,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1468558800,2016-07-15 05:00:00 +0000 UTC,2964574,286.54,286.54,286.54,1031,100,6,196,,1.57,,,,,,,100,500,Rain,light rain,10d,False
1468562400,2016-07-15 06:00:00 +0000 UTC,2964574,286.54,286.54,286.54,1031,100,6,196,,1.57,,,,,,,100,500,Rain,light rain,10d,False
1468566000,2016-07-15 07:00:00 +0000 UTC,2964574,286.54,286.54,286.54,1031,100,6,196,,1.57,,,,,,,100,500,Rain,light rain,10d,False
1468569600,2016-07-15 08:00:00 +0000 UTC,2964574,288.5490000000001,288.5490000000001,288.5490000000001,1030,90,5,209,,0.18,,,,,,,92,500,Rain,light rain,10d,False
1468573200,2016-07-15 09:00:00 +0000 UTC,2964574,288.5490000000001,288.5490000000001,288.5490000000001,1030,90,5,209,,0.18,,,,,,,92,500,Rain,light rain,10d,False
1468576800,2016-07-15 10:00:00 +0000 UTC,2964574,288.5490000000001,288.5490000000001,288.5490000000001,1030,90,5,209,,0.18,,,,,,,92,500,Rain,light rain,10d,False
1468580400,2016-07-15 11:00:00 +0000 UTC,2964574,291.094,291.094,291.094,1029,78,6,217,,,,,,,,,56,803,Clouds,broken clouds,04d,False
1468584000,2016-07-15 12:00:00 +0000 UTC,2964574,291.094,291.094,291.094,1029,78,6,217,,,,,,,,,56,803,Clouds,broken clouds,04d,False
1468587600,2016-07-15 13:00:00 +0000 UTC,2964574,291.094,291.094,291.094,1029,78,6,217,,,,,,,,,56,803,Clouds,broken clouds,04d,False
1468591200,2016-07-15 14:00:00 +0000 UTC,2964574,292.522,292.522,292.522,1028,71,5,223,,,,,,,,,88,804,Clouds,overcast clouds,04d,False
1468594800,2016-07-15 15:00:00 +0000 UTC,2964574,292.522,292.522,292.522,1028,71,5,223,,,,,,,,,88,804,Clouds,overcast clouds,04d,False
1468598400,2016-07-15 16:00:00 +0000 UTC,2964574,292.522,292.522,292.522,1028,71,5,223,,,,,,,,,88,804,Clouds,overcast clouds,04d,False
1468602000,2016-07-15 17:00:00 +0000 UTC,2964574,292.745,292.745,292.745,1028,70,6,243,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1468605600,2016-07-15 18:00:00 +0000 UTC,2964574,292.745,292.745,292.745,1028,70,6,243,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1468609200,2016-07-15 19:00:00 +0000 UTC,2964574,292.745,292.745,292.745,1028,70,6,243,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1468612800,2016-07-15 20:00:00 +0000 UTC,2964574,291.732,291.732,291.732,1028,73,7,245,,,,,,,,,24,801,Clouds,few clouds,02d,False
1468616400,2016-07-15 21:00:00 +0000 UTC,2964574,291.732,291.732,291.732,1028,73,7,245,,,,,,,,,24,801,Clouds,few clouds,02n,False
1468620000,2016-07-15 22:00:00 +0000 UTC,2964574,291.732,291.732,291.732,1028,73,7,245,,,,,,,,,24,801,Clouds,few clouds,02n,False
1468623600,2016-07-15 23:00:00 +0000 UTC,2964574,290.581,290.581,290.581,1028,78,6,239,,,,,,,,,44,802,Clouds,scattered clouds,03n,False
1468627200,2016-07-16 00:00:00 +0000 UTC,2964574,290.581,290.581,290.581,1028,78,6,239,,,,,,,,,44,802,Clouds,scattered clouds,03n,False
1468630800,2016-07-16 01:00:00 +0000 UTC,2964574,290.581,290.581,290.581,1028,78,6,239,,,,,,,,,44,802,Clouds,scattered clouds,03n,False
1468634400,2016-07-16 02:00:00 +0000 UTC,2964574,289.42,289.42,289.42,1027,84,6,254,,0.35,,,,,,,92,500,Rain,light rain,10n,False
1468638000,2016-07-16 03:00:00 +0000 UTC,2964574,289.42,289.42,289.42,1027,84,6,254,,0.35,,,,,,,92,500,Rain,light rain,10n,False
1468641600,2016-07-16 04:00:00 +0000 UTC,2964574,289.42,289.42,289.42,1027,84,6,254,,0.35,,,,,,,92,500,Rain,light rain,10n,False
1468645200,2016-07-16 05:00:00 +0000 UTC,2964574,288.455,288.455,288.455,1028,90,6,249,,0.945,,,,,,,92,500,Rain,light rain,10d,False
1468648800,2016-07-16 06:00:00 +0000 UTC,2964574,288.455,288.455,288.455,1028,90,6,249,,0.945,,,,,,,92,500,Rain,light rain,10d,False
1468652400,2016-07-16 07:00:00 +0000 UTC,2964574,288.455,288.455,288.455,1028,90,6,249,,0.945,,,,,,,92,500,Rain,light rain,10d,False
1468656000,2016-07-16 08:00:00 +0000 UTC,2964574,288.5370000000001,288.5370000000001,288.5370000000001,1029,89,7,257,,0.225,,,,,,,12,500,Rain,light rain,10d,False
1468659600,2016-07-16 09:00:00 +0000 UTC,2964574,288.5370000000001,288.5370000000001,288.5370000000001,1029,89,7,257,,0.225,,,,,,,12,500,Rain,light rain,10d,False
1468663200,2016-07-16 10:00:00 +0000 UTC,2964574,288.5370000000001,288.5370000000001,288.5370000000001,1029,89,7,257,,0.225,,,,,,,12,500,Rain,light rain,10d,False
1468666800,2016-07-16 11:00:00 +0000 UTC,2964574,290.032,290.032,290.032,1029,81,7,260,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1468670400,2016-07-16 12:00:00 +0000 UTC,2964574,290.032,290.032,290.032,1029,81,7,260,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1468674000,2016-07-16 13:00:00 +0000 UTC,2964574,290.032,290.032,290.032,1029,81,7,260,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
